restaurant_id,restaurant_name,zone,cuisine_type,avg_prep_time_mins,rating,is_premium,lat,lng
REST_0920,Fresh Hub 920,Bellandur,Chinese,9,3.8,0,12.964336,77.552032
REST_0921,Desi Express 921,HSR Layout,Thai,11,3.0,0,12.978876,77.654672
REST_0922,Quick Bites 922,Bellandur,Italian,30,3.4,0,13.041908,77.662682
REST_0923,Urban Grill 923,Yelahanka,Desserts,12,3.9,0,12.930991,77.543113
REST_0924,Fresh Cafe 924,Banashankari,Chinese,21,4.6,0,13.046419,77.547097
REST_0925,Fresh Palace 925,Bellandur,Thai,29,4.3,0,12.912861,77.593776
REST_0926,Green Corner 926,JP Nagar,Desserts,30,3.8,0,12.989579,77.514611
REST_0927,Royal Kitchen 927,Basavanagudi,Biryani,15,3.9,0,12.953145,77.621275
REST_0928,Royal Kitchen 928,Brigade Road,Fast Food,24,4.2,0,12.945376,77.578939
REST_0929,Golden Bowl 929,Malleshwaram,North Indian,26,3.4,0,12.92548,77.598568
REST_0930,Quick Express 930,JP Nagar,South Indian,18,4.4,0,12.964939,77.552081
REST_0931,Royal Express 931,JP Nagar,Continental,35,4.9,0,12.954089,77.586017
REST_0932,Hungry Hub 932,Yelahanka,Street Food,18,3.9,0,12.924748,77.647374
REST_0933,Golden Bowl 933,Sarjapur Road,Continental,9,3.4,0,12.908185,77.536628
REST_0934,Urban Express 934,Sarjapur Road,Continental,21,3.2,0,13.034276,77.598982
REST_0935,Desi Bowl 935,Bellandur,Continental,22,4.0,0,13.026876,77.673376
REST_0936,Desi Bites 936,Whitefield,Italian,35,3.6,0,13.025243,77.649987
REST_0937,Hungry Dhaba 937,Yelahanka,Italian,26,5.0,0,13.015027,77.536114
REST_0938,Fresh Grill 938,HSR Layout,South Indian,18,3.1,0,13.002197,77.636128
REST_0939,Desi Dhaba 939,Rajajinagar,South Indian,34,3.6,0,12.904331,77.592047
REST_0940,Quick Hub 940,Sarjapur Road,Thai,29,3.0,0,13.045466,77.631235
REST_0941,Desi Dhaba 941,Bellandur,Chinese,14,4.7,1,12.942443,77.659629
REST_0942,Tasty Dhaba 942,HSR Layout,Desserts,10,3.8,0,12.926702,77.69301
REST_0943,Spice Kitchen 943,Rajajinagar,Italian,13,3.8,0,12.960359,77.629434
REST_0944,Spice Hub 944,Electronic City,Continental,33,3.9,0,13.020953,77.56202
REST_0945,Golden Palace 945,Brigade Road,South Indian,34,3.7,0,12.929981,77.589088
REST_0946,Quick Hub 946,Rajajinagar,Thai,27,3.8,0,13.013474,77.662199
REST_0947,Golden Cafe 947,Brigade Road,Desserts,10,3.1,0,12.951262,77.592705
REST_0948,Golden Grill 948,BTM Layout,Street Food,28,4.3,0,12.912596,77.593644
REST_0949,Quick Hub 949,HSR Layout,Chinese,12,4.4,0,12.945061,77.549731
REST_0950,Urban Dhaba 950,Hebbal,North Indian,25,3.2,0,12.906764,77.521526
REST_0951,Green Bites 951,Hebbal,Continental,29,4.4,0,13.021924,77.571092
REST_0952,Spice Bowl 952,MG Road,North Indian,11,4.5,0,13.017927,77.668582
REST_0953,Spice Cafe 953,Indiranagar,Fast Food,18,4.2,0,12.96825,77.634052
REST_0954,Urban Palace 954,Brigade Road,Chinese,14,3.4,0,13.012054,77.620811
REST_0955,Green Bowl 955,Whitefield,North Indian,8,3.8,0,12.901996,77.63116
REST_0956,Green Dhaba 956,Bellandur,Continental,17,4.2,0,13.046088,77.572146
REST_0957,Urban Bites 957,Rajajinagar,Chinese,12,3.0,0,12.916787,77.503177
REST_0958,Royal Corner 958,Jayanagar,Continental,28,3.3,0,12.936267,77.668418
REST_0959,Fresh Bites 959,Basavanagudi,Fast Food,32,3.9,0,12.971098,77.504363
REST_0960,Golden Grill 960,Marathahalli,Continental,23,3.0,0,12.967427,77.548526
REST_0961,Hungry Cafe 961,Banashankari,North Indian,18,3.0,0,12.994561,77.642619
REST_0962,Quick Dhaba 962,Hebbal,Thai,31,4.1,0,12.943616,77.597499
REST_0963,Tasty Dhaba 963,Sarjapur Road,Thai,29,4.8,1,12.934786,77.512141
REST_0964,Green Dhaba 964,Koramangala,Biryani,25,3.1,0,13.033932,77.583427
REST_0965,Spice Grill 965,Sarjapur Road,Thai,28,3.7,0,13.004627,77.504161
REST_0966,Fresh Grill 966,Banashankari,Biryani,22,3.5,0,12.932955,77.681814
REST_0967,Hungry Grill 967,JP Nagar,Chinese,17,4.4,0,12.958556,77.583372
REST_0968,Quick Express 968,Malleshwaram,Thai,14,3.6,0,13.012388,77.633411
REST_0969,Golden Corner 969,Electronic City,Chinese,27,4.0,0,13.019022,77.688611
REST_0970,Urban Corner 970,Sarjapur Road,Italian,25,3.1,0,12.90272,77.676181
REST_0971,Golden Express 971,Malleshwaram,Street Food,9,4.6,0,12.917095,77.545338
REST_0972,Fresh Grill 972,Basavanagudi,Fast Food,18,4.6,1,13.015514,77.611404
REST_0973,Tasty Dhaba 973,Electronic City,South Indian,30,3.1,0,13.04194,77.659797
REST_0974,Spice Dhaba 974,Whitefield,Thai,33,4.7,0,12.984371,77.601461
REST_0975,Spice Corner 975,Marathahalli,Biryani,13,4.5,1,13.014295,77.599678
REST_0976,Golden Palace 976,Whitefield,Biryani,34,3.3,0,13.027289,77.587822
REST_0977,Royal Corner 977,Hebbal,Continental,18,3.6,0,12.925689,77.553203
REST_0978,Desi Corner 978,Hebbal,Chinese,32,4.5,0,12.934227,77.660354
REST_0979,Green Grill 979,Hebbal,Street Food,33,4.4,0,13.041561,77.588516
REST_0980,Tasty Bites 980,Koramangala,South Indian,18,3.6,0,13.047292,77.532865
REST_0981,Green Kitchen 981,Indiranagar,Chinese,26,3.1,0,12.994741,77.642674
REST_0982,Urban Cafe 982,Bommanahalli,Desserts,29,4.4,0,13.031032,77.64431
REST_0983,Desi Kitchen 983,JP Nagar,Fast Food,24,4.2,0,12.922029,77.580788
REST_0984,Tasty Dhaba 984,Jayanagar,Thai,28,3.9,0,12.951788,77.662366
REST_0985,Fresh Hub 985,Rajajinagar,South Indian,9,4.1,0,12.958499,77.643776
REST_0986,Tasty Bowl 986,Electronic City,Fast Food,14,3.2,0,12.982768,77.604267
REST_0987,Royal Kitchen 987,Marathahalli,Street Food,26,3.5,0,13.024834,77.560788
REST_0988,Tasty Bites 988,Hebbal,North Indian,34,3.7,0,12.994048,77.570895
REST_0989,Spice Grill 989,Indiranagar,Fast Food,26,4.5,0,13.047443,77.661078
REST_0990,Hungry Bowl 990,MG Road,Thai,15,3.7,0,12.94268,77.656958
REST_0991,Golden Cafe 991,MG Road,Street Food,31,3.5,0,12.949177,77.616474
REST_0992,Quick Bites 992,Malleshwaram,Chinese,30,3.9,0,12.961808,77.51845
REST_0993,Golden Grill 993,Hebbal,Italian,22,3.2,0,13.001523,77.580551
REST_0994,Tasty Cafe 994,Basavanagudi,Fast Food,26,4.0,0,12.963513,77.588016
REST_0995,Green Express 995,Sarjapur Road,Chinese,24,3.3,0,13.006673,77.525877
REST_0996,Tasty Bites 996,Bommanahalli,Italian,22,3.9,0,13.011974,77.688814
REST_0997,Spice Dhaba 997,Malleshwaram,Desserts,11,3.2,0,12.985765,77.508056
REST_0998,Spice Palace 998,Electronic City,Fast Food,19,3.6,0,12.972889,77.658241
REST_0999,Hungry Cafe 999,Electronic City,North Indian,17,4.8,0,13.022869,77.597759
REST_1000,Tasty Palace 1000,Whitefield,South Indian,35,3.1,0,12.972176,77.56194
REST_1001,Desi Cafe 1001,Bellandur,Continental,34,4.4,0,12.990856,77.65239
REST_1002,Quick Grill 1002,Bommanahalli,Continental,12,4.7,0,13.019972,77.6329
REST_1003,Green Corner 1003,Hebbal,Desserts,18,4.1,0,13.043712,77.678009
REST_1004,Spice Express 1004,Yelahanka,North Indian,26,4.3,0,13.015739,77.56177
REST_1005,Tasty Bites 1005,Whitefield,Italian,27,4.1,0,13.013642,77.691459
REST_1006,Fresh Grill 1006,Bommanahalli,Street Food,8,3.2,0,13.040427,77.535949
REST_1007,Urban Corner 1007,Koramangala,Italian,34,4.4,0,13.033148,77.588846
REST_1008,Hungry Palace 1008,Basavanagudi,Desserts,26,3.1,0,13.029296,77.504653
REST_1009,Golden Cafe 1009,Hebbal,North Indian,35,4.1,0,12.957302,77.518205
REST_1010,Tasty Express 1010,Whitefield,Fast Food,12,3.4,0,13.015246,77.530845
REST_1011,Golden Kitchen 1011,Hebbal,Thai,18,3.4,0,13.006995,77.559605
REST_1012,Desi Express 1012,Whitefield,Desserts,18,3.5,0,13.041237,77.6799
REST_1013,Fresh Corner 1013,Indiranagar,Thai,26,3.5,0,12.976293,77.600884
REST_1014,Urban Kitchen 1014,Whitefield,Biryani,22,4.1,0,12.909819,77.505781
REST_1015,Royal Hub 1015,BTM Layout,Street Food,26,4.4,0,12.936947,77.610941
REST_1016,Urban Dhaba 1016,Electronic City,Desserts,22,3.2,0,12.99537,77.540691
REST_1017,Desi Bowl 1017,Electronic City,Chinese,33,3.5,0,13.042892,77.69227
REST_1018,Quick Kitchen 1018,Basavanagudi,North Indian,34,3.9,0,13.024406,77.55785
REST_1019,Royal Kitchen 1019,Marathahalli,Continental,16,4.2,0,13.025923,77.576031
REST_1020,Fresh Dhaba 1020,Malleshwaram,Street Food,17,3.1,0,13.010877,77.612616
REST_1021,Spice Cafe 1021,Banashankari,South Indian,34,3.3,0,12.983472,77.555892
REST_1022,Fresh Dhaba 1022,Hebbal,Street Food,33,3.6,0,13.002315,77.568527
REST_1023,Quick Hub 1023,Yelahanka,Italian,29,5.0,0,12.96897,77.619903
REST_1024,Golden Kitchen 1024,Koramangala,Thai,23,3.0,0,12.901437,77.534707
REST_1025,Quick Cafe 1025,Basavanagudi,Street Food,10,4.6,1,12.911628,77.50619
REST_1026,Spice Palace 1026,Bellandur,Desserts,34,4.2,0,12.958013,77.667829
REST_1027,Spice Grill 1027,Koramangala,Biryani,14,3.9,0,12.933228,77.503956
REST_1028,Desi Corner 1028,Yelahanka,South Indian,34,4.2,0,12.945477,77.643562
REST_1029,Quick Palace 1029,BTM Layout,North Indian,16,4.0,0,13.005607,77.621205
REST_1030,Fresh Cafe 1030,Koramangala,South Indian,35,3.6,0,12.975049,77.534095
REST_1031,Hungry Dhaba 1031,Jayanagar,Thai,13,3.1,0,12.919237,77.51301
REST_1032,Hungry Corner 1032,Yelahanka,Street Food,31,4.6,0,13.001697,77.69839
REST_1033,Hungry Hub 1033,Basavanagudi,Street Food,22,3.0,0,12.964067,77.63462
REST_1034,Desi Cafe 1034,Indiranagar,Desserts,16,3.2,0,12.977744,77.599115
REST_1035,Royal Corner 1035,Bommanahalli,North Indian,16,4.8,1,12.947436,77.578372
REST_1036,Spice Dhaba 1036,JP Nagar,North Indian,31,3.5,0,13.003432,77.691555
REST_1037,Fresh Express 1037,BTM Layout,Biryani,17,3.1,0,12.993794,77.505575
REST_1038,Royal Dhaba 1038,Hebbal,Biryani,34,3.5,0,12.916176,77.547672
REST_1039,Royal Palace 1039,JP Nagar,Street Food,33,3.5,0,12.910937,77.619993
REST_1040,Spice Grill 1040,Bellandur,Thai,11,3.2,0,12.909103,77.506669
REST_1041,Spice Express 1041,JP Nagar,North Indian,33,3.9,0,12.945221,77.625237
REST_1042,Spice Kitchen 1042,HSR Layout,Street Food,9,3.6,0,12.957218,77.519166
REST_1043,Fresh Dhaba 1043,Hebbal,Thai,8,3.9,0,12.969631,77.585621
REST_1044,Hungry Bites 1044,Brigade Road,Biryani,28,4.9,1,12.968112,77.565639
REST_1045,Spice Bites 1045,Jayanagar,North Indian,27,4.4,0,12.988933,77.668156
REST_1046,Golden Bowl 1046,MG Road,Fast Food,19,3.8,0,13.008693,77.588925
REST_1047,Golden Kitchen 1047,BTM Layout,North Indian,12,3.6,0,12.965377,77.691948
REST_1048,Urban Dhaba 1048,Malleshwaram,Street Food,32,3.3,0,12.970429,77.620666
REST_1049,Desi Kitchen 1049,Banashankari,Street Food,26,4.3,0,12.92169,77.547477
REST_1050,Royal Cafe 1050,Basavanagudi,Biryani,14,5.0,1,12.930189,77.513681
REST_1051,Quick Grill 1051,Jayanagar,Thai,30,3.7,0,12.986762,77.692613
REST_1052,Urban Cafe 1052,Brigade Road,Biryani,13,3.2,0,13.031416,77.682109
REST_1053,Fresh Kitchen 1053,Sarjapur Road,Italian,30,3.5,0,12.993588,77.547804
REST_1054,Green Corner 1054,JP Nagar,Desserts,13,4.7,0,12.901484,77.571577
REST_1055,Spice Express 1055,Basavanagudi,Fast Food,22,3.4,0,12.987853,77.653107
REST_1056,Royal Corner 1056,Indiranagar,Italian,17,3.3,0,13.032807,77.643767
REST_1057,Tasty Corner 1057,JP Nagar,Chinese,14,3.0,0,13.026432,77.68213
REST_1058,Golden Cafe 1058,Koramangala,South Indian,18,4.9,0,12.936022,77.661898
REST_1059,Tasty Dhaba 1059,Marathahalli,Desserts,30,3.1,0,12.921665,77.684831
REST_1060,Fresh Bowl 1060,Jayanagar,Desserts,30,3.7,0,12.989932,77.695396
REST_1061,Royal Dhaba 1061,BTM Layout,Thai,14,4.7,0,12.922285,77.549434
REST_1062,Golden Bowl 1062,Yelahanka,Thai,23,3.4,0,12.912211,77.594133
REST_1063,Spice Express 1063,Brigade Road,Street Food,20,4.5,1,12.976374,77.599718
REST_1064,Golden Palace 1064,Bellandur,Biryani,24,4.4,0,13.007347,77.598958
REST_1065,Hungry Cafe 1065,Yelahanka,Thai,28,3.1,0,12.932929,77.5406
REST_1066,Green Corner 1066,BTM Layout,Fast Food,21,4.8,1,13.040325,77.574821
REST_1067,Spice Express 1067,Basavanagudi,South Indian,17,3.9,0,12.952736,77.616792
REST_1068,Tasty Dhaba 1068,Bellandur,Biryani,21,3.9,0,12.964876,77.573502
REST_1069,Desi Hub 1069,Sarjapur Road,Desserts,8,3.4,0,12.935069,77.629071
REST_1070,Spice Hub 1070,Malleshwaram,Street Food,24,4.1,0,12.911724,77.555285
REST_1071,Spice Bites 1071,BTM Layout,South Indian,19,3.1,0,12.930046,77.539329
REST_1072,Urban Hub 1072,JP Nagar,Fast Food,14,4.4,0,13.049699,77.699681
REST_1073,Urban Kitchen 1073,Basavanagudi,Fast Food,17,4.6,1,12.960572,77.581152
REST_1074,Royal Grill 1074,MG Road,Street Food,32,4.9,1,12.934137,77.644667
REST_1075,Quick Corner 1075,Jayanagar,Street Food,26,4.6,1,13.008377,77.59228
REST_1076,Desi Corner 1076,HSR Layout,Desserts,32,4.9,0,12.965802,77.670589
REST_1077,Desi Express 1077,Koramangala,Thai,35,3.3,0,13.041503,77.501936
REST_1078,Desi Corner 1078,Malleshwaram,Desserts,21,4.4,0,12.960505,77.655729
REST_1079,Urban Palace 1079,Basavanagudi,Thai,8,4.1,0,12.904831,77.527827
REST_1080,Hungry Dhaba 1080,JP Nagar,Thai,26,4.7,1,12.930631,77.578127
REST_1081,Green Corner 1081,Basavanagudi,Continental,11,3.7,0,13.044291,77.627801
REST_1082,Spice Express 1082,Banashankari,South Indian,29,4.1,0,12.904809,77.637805
REST_1083,Royal Express 1083,Sarjapur Road,Italian,10,4.8,0,12.930884,77.558221
REST_1084,Spice Grill 1084,Bommanahalli,North Indian,19,4.0,0,12.925774,77.671941
REST_1085,Green Express 1085,Hebbal,South Indian,12,4.1,0,12.971738,77.513753
REST_1086,Golden Corner 1086,Jayanagar,Fast Food,21,4.6,1,12.923817,77.615018
REST_1087,Hungry Corner 1087,Banashankari,Street Food,30,4.4,0,12.941316,77.501489
REST_1088,Quick Bites 1088,Electronic City,Desserts,27,4.6,1,13.036545,77.675848
REST_1089,Quick Dhaba 1089,Bellandur,North Indian,31,3.2,0,12.996945,77.683779
REST_1090,Urban Cafe 1090,Malleshwaram,Thai,34,4.6,0,12.93737,77.679993
REST_1091,Quick Cafe 1091,Hebbal,Chinese,30,4.1,0,12.959033,77.689137
REST_1092,Golden Hub 1092,BTM Layout,Street Food,17,4.3,0,12.910012,77.645308
REST_1093,Quick Cafe 1093,Jayanagar,Street Food,11,5.0,0,12.915784,77.653308
REST_1094,Green Grill 1094,JP Nagar,Chinese,16,3.4,0,12.906695,77.505344
REST_1095,Green Palace 1095,Bellandur,Desserts,35,3.4,0,12.905666,77.550121
REST_1096,Desi Grill 1096,Electronic City,Continental,22,3.1,0,12.982264,77.548459
REST_1097,Golden Grill 1097,Bellandur,Fast Food,34,3.3,0,13.025774,77.621398
REST_1098,Urban Bites 1098,Marathahalli,Street Food,31,3.8,0,12.911638,77.652718
REST_1099,Golden Grill 1099,Yelahanka,Biryani,13,3.4,0,12.905167,77.635009
REST_1100,Quick Kitchen 1100,Jayanagar,Street Food,28,4.3,0,12.999006,77.520559
REST_1101,Quick Kitchen 1101,Banashankari,Thai,8,3.1,0,12.956609,77.540348
REST_1102,Desi Corner 1102,BTM Layout,Italian,10,3.0,0,12.904192,77.502912
REST_1103,Spice Corner 1103,Jayanagar,South Indian,33,4.7,1,13.008602,77.508803
REST_1104,Spice Palace 1104,Bommanahalli,Biryani,25,4.3,0,12.993701,77.686865
REST_1105,Green Bites 1105,Rajajinagar,Italian,14,3.2,0,12.948505,77.502999
REST_1106,Royal Cafe 1106,JP Nagar,Italian,22,3.4,0,12.998694,77.555692
REST_1107,Desi Kitchen 1107,Brigade Road,South Indian,14,3.8,0,13.015132,77.599915
REST_1108,Tasty Dhaba 1108,Whitefield,Chinese,16,4.9,1,13.047212,77.639263
REST_1109,Desi Express 1109,Electronic City,Biryani,35,4.3,0,12.910127,77.50353
REST_1110,Quick Cafe 1110,MG Road,Street Food,28,4.5,1,13.005694,77.502658
REST_1111,Hungry Bites 1111,Koramangala,Fast Food,15,4.5,1,12.992965,77.511985
REST_1112,Quick Hub 1112,Malleshwaram,Italian,12,3.8,0,12.996306,77.547613
REST_1113,Quick Palace 1113,Brigade Road,Chinese,16,3.6,0,13.018046,77.507921
REST_1114,Urban Kitchen 1114,Hebbal,Italian,35,4.5,0,12.930873,77.510815
REST_1115,Fresh Dhaba 1115,BTM Layout,Desserts,24,3.6,0,12.966354,77.501209
REST_1116,Spice Corner 1116,Sarjapur Road,North Indian,28,5.0,1,12.918834,77.534735
REST_1117,Fresh Corner 1117,Basavanagudi,Street Food,10,3.9,0,12.970061,77.532832
REST_1118,Fresh Cafe 1118,Jayanagar,Chinese,27,3.5,0,12.942803,77.589654
REST_1119,Urban Grill 1119,Jayanagar,South Indian,19,3.8,0,12.925165,77.588275
REST_1120,Hungry Cafe 1120,Bommanahalli,Chinese,34,4.9,0,13.014289,77.585479
REST_1121,Urban Dhaba 1121,HSR Layout,Street Food,12,4.1,0,12.926355,77.57609
REST_1122,Quick Hub 1122,Banashankari,Desserts,25,4.2,0,12.910791,77.527331
REST_1123,Fresh Express 1123,Sarjapur Road,Italian,8,3.0,0,12.975105,77.645069
REST_1124,Green Cafe 1124,Sarjapur Road,Desserts,31,3.7,0,12.973433,77.62821
REST_1125,Spice Cafe 1125,MG Road,North Indian,11,3.8,0,12.984841,77.538846
REST_1126,Urban Palace 1126,Hebbal,Street Food,30,4.0,0,13.003273,77.639291
REST_1127,Green Corner 1127,Rajajinagar,Italian,23,3.1,0,13.021969,77.626191
REST_1128,Golden Hub 1128,Koramangala,Thai,22,4.9,0,12.937112,77.615668
REST_1129,Royal Bites 1129,Marathahalli,South Indian,28,4.4,0,12.957652,77.641214
REST_1130,Tasty Corner 1130,HSR Layout,Desserts,13,4.7,0,12.945333,77.693537
REST_1131,Hungry Hub 1131,Rajajinagar,Desserts,32,4.8,1,12.913331,77.627236
REST_1132,Golden Hub 1132,Malleshwaram,Italian,31,3.8,0,12.946215,77.697405
REST_1133,Royal Bites 1133,Sarjapur Road,South Indian,32,4.4,0,12.978744,77.630904
REST_1134,Golden Express 1134,Hebbal,Biryani,13,4.4,0,12.929703,77.536397
REST_1135,Quick Dhaba 1135,Whitefield,Italian,13,3.4,0,13.012487,77.661836
REST_1136,Urban Cafe 1136,Jayanagar,Continental,28,4.8,0,12.995465,77.515962
REST_1137,Green Bites 1137,HSR Layout,Fast Food,10,3.7,0,12.987847,77.595579
REST_1138,Royal Kitchen 1138,Whitefield,Fast Food,32,4.9,1,13.018381,77.508372
REST_1139,Tasty Kitchen 1139,Jayanagar,Desserts,27,4.0,0,13.044309,77.553167
REST_1140,Quick Palace 1140,Sarjapur Road,Thai,21,3.7,0,13.002279,77.568615
REST_1141,Fresh Palace 1141,JP Nagar,Desserts,20,4.2,0,13.046296,77.674615
REST_1142,Royal Grill 1142,Whitefield,Desserts,31,4.7,1,12.903852,77.524579
REST_1143,Urban Corner 1143,Bommanahalli,Biryani,22,4.2,0,12.998831,77.59504
REST_1144,Fresh Kitchen 1144,Hebbal,Biryani,8,4.3,0,13.031015,77.69392
REST_1145,Quick Corner 1145,JP Nagar,Thai,23,3.8,0,12.991889,77.516274
REST_1146,Quick Bites 1146,Hebbal,Desserts,17,4.2,0,13.006791,77.673972
REST_1147,Tasty Kitchen 1147,MG Road,Chinese,23,4.6,0,13.000959,77.609749
REST_1148,Golden Grill 1148,Bellandur,South Indian,23,4.3,0,12.936135,77.542328
REST_1149,Spice Cafe 1149,HSR Layout,North Indian,13,4.9,0,12.957523,77.556072
REST_1150,Quick Bites 1150,Yelahanka,Chinese,25,4.3,0,12.973794,77.659108
REST_1151,Fresh Dhaba 1151,JP Nagar,Thai,10,4.3,0,12.956552,77.643489
REST_1152,Tasty Cafe 1152,Rajajinagar,Italian,15,3.5,0,12.943646,77.522277
REST_1153,Hungry Corner 1153,JP Nagar,South Indian,26,3.7,0,13.028,77.690814
REST_1154,Royal Hub 1154,MG Road,North Indian,26,4.1,0,13.027068,77.69597
REST_1155,Desi Express 1155,JP Nagar,Street Food,29,4.2,0,12.933321,77.579062
REST_1156,Quick Palace 1156,Basavanagudi,Chinese,34,4.9,1,12.974975,77.591157
REST_1157,Urban Express 1157,Brigade Road,North Indian,27,3.6,0,12.975357,77.63772
REST_1158,Hungry Grill 1158,Yelahanka,Italian,23,3.6,0,13.044974,77.511763
REST_1159,Golden Corner 1159,JP Nagar,Italian,30,4.5,1,13.016406,77.671356
REST_1160,Urban Express 1160,Rajajinagar,North Indian,25,3.8,0,12.963366,77.594684
REST_1161,Green Cafe 1161,Malleshwaram,South Indian,24,4.5,0,13.03846,77.640222
REST_1162,Green Bites 1162,Basavanagudi,Chinese,18,4.5,1,13.020761,77.669962
REST_1163,Quick Express 1163,Banashankari,Thai,12,3.9,0,12.972366,77.679444
REST_1164,Fresh Corner 1164,Jayanagar,North Indian,19,4.5,1,13.001748,77.697697
REST_1165,Green Cafe 1165,Electronic City,Chinese,9,3.2,0,13.046124,77.535927
REST_1166,Spice Bowl 1166,Indiranagar,Biryani,26,3.9,0,12.922285,77.64451
REST_1167,Royal Bites 1167,BTM Layout,Italian,20,4.0,0,13.003198,77.690911
REST_1168,Spice Grill 1168,Rajajinagar,Desserts,16,4.3,0,12.966768,77.50232
REST_1169,Spice Bites 1169,Whitefield,Continental,28,4.3,0,12.976462,77.504605
REST_1170,Hungry Grill 1170,MG Road,Fast Food,30,4.5,1,12.927164,77.596838
REST_1171,Urban Dhaba 1171,Hebbal,Chinese,11,3.7,0,13.007065,77.672442
REST_1172,Golden Cafe 1172,Basavanagudi,North Indian,20,4.1,0,12.980463,77.662439
REST_1173,Spice Bowl 1173,Sarjapur Road,Thai,25,4.4,0,13.01851,77.524818
REST_1174,Spice Express 1174,Jayanagar,Thai,30,3.4,0,12.983208,77.660103
REST_1175,Royal Express 1175,Whitefield,Thai,14,4.3,0,12.913173,77.551352
REST_1176,Spice Bites 1176,Indiranagar,Street Food,17,3.7,0,12.981664,77.58461
REST_1177,Fresh Hub 1177,Koramangala,North Indian,24,4.8,0,12.980115,77.527971
REST_1178,Desi Bowl 1178,Sarjapur Road,Biryani,27,4.1,0,12.931476,77.519802
REST_1179,Fresh Kitchen 1179,Indiranagar,Italian,12,3.6,0,13.024894,77.691485
REST_1180,Tasty Corner 1180,Brigade Road,Thai,19,3.6,0,13.009366,77.584403
REST_1181,Urban Hub 1181,Basavanagudi,Desserts,28,4.8,0,12.912488,77.550836
REST_1182,Golden Bowl 1182,Hebbal,Italian,10,4.3,0,12.94041,77.626624
REST_1183,Desi Dhaba 1183,Jayanagar,Street Food,27,3.3,0,13.023235,77.563272
REST_1184,Green Kitchen 1184,Hebbal,Thai,15,3.2,0,12.918693,77.521998
REST_1185,Green Bites 1185,Basavanagudi,Biryani,28,3.2,0,13.036387,77.655614
REST_1186,Fresh Hub 1186,Electronic City,North Indian,11,3.8,0,13.045316,77.575726
REST_1187,Spice Express 1187,Whitefield,Street Food,31,4.8,1,13.02102,77.519108
REST_1188,Hungry Hub 1188,Malleshwaram,Street Food,16,4.2,0,13.034486,77.534149
REST_1189,Golden Palace 1189,Rajajinagar,Street Food,25,4.2,0,13.027445,77.595372
REST_1190,Urban Kitchen 1190,Electronic City,Street Food,30,3.3,0,12.918955,77.57576
REST_1191,Royal Palace 1191,Yelahanka,Italian,29,4.2,0,13.006018,77.536621
REST_1192,Quick Bowl 1192,Malleshwaram,Fast Food,16,4.9,1,13.00777,77.684762
REST_1193,Urban Bites 1193,BTM Layout,Fast Food,21,4.5,1,12.995202,77.515339
REST_1194,Spice Express 1194,BTM Layout,Thai,9,3.2,0,12.942878,77.685918
REST_1195,Green Bowl 1195,Koramangala,Chinese,23,4.0,0,13.002768,77.635355
REST_1196,Spice Cafe 1196,Basavanagudi,North Indian,27,3.4,0,13.02471,77.501458
REST_1197,Tasty Palace 1197,Hebbal,Italian,31,4.3,0,13.038069,77.699834
REST_1198,Hungry Kitchen 1198,Bommanahalli,Thai,22,4.9,1,13.03229,77.604703
REST_1199,Golden Bites 1199,BTM Layout,Biryani,34,3.3,0,12.952994,77.510181
REST_1200,Green Express 1200,Sarjapur Road,Biryani,11,3.7,0,13.001859,77.666345
REST_1201,Urban Hub 1201,Whitefield,Continental,17,3.5,0,12.900335,77.626235
REST_1202,Fresh Hub 1202,Rajajinagar,Street Food,34,4.8,1,13.033874,77.66967
REST_1203,Desi Kitchen 1203,Indiranagar,Thai,22,3.7,0,12.953084,77.501031
REST_1204,Green Palace 1204,Marathahalli,North Indian,11,3.9,0,12.929632,77.605819
REST_1205,Green Bites 1205,Electronic City,Continental,8,3.3,0,12.998495,77.545219
REST_1206,Desi Hub 1206,Rajajinagar,Biryani,21,4.8,1,12.940422,77.697874
REST_1207,Golden Express 1207,Bellandur,Biryani,31,3.9,0,12.953886,77.674103
REST_1208,Spice Corner 1208,Jayanagar,Fast Food,9,3.3,0,12.963158,77.566243
REST_1209,Golden Corner 1209,Indiranagar,Continental,29,5.0,0,12.97336,77.599114
REST_1210,Desi Cafe 1210,Electronic City,Street Food,31,4.8,1,12.958327,77.521947
REST_1211,Royal Express 1211,Whitefield,Chinese,19,4.0,0,13.015108,77.547301
REST_1212,Green Dhaba 1212,JP Nagar,North Indian,21,4.0,0,12.942334,77.516523
REST_1213,Fresh Dhaba 1213,Hebbal,Chinese,31,4.0,0,12.93742,77.653346
REST_1214,Fresh Cafe 1214,Yelahanka,Italian,23,4.4,0,13.021493,77.640229
REST_1215,Hungry Express 1215,Bommanahalli,Italian,35,4.2,0,12.995172,77.545877
REST_1216,Green Kitchen 1216,Electronic City,Fast Food,14,4.9,0,12.99247,77.518187
REST_1217,Green Cafe 1217,Indiranagar,Street Food,17,4.4,0,13.047019,77.544355
REST_1218,Quick Kitchen 1218,Hebbal,Street Food,21,4.3,0,12.945643,77.553849
REST_1219,Desi Cafe 1219,Yelahanka,Italian,18,4.8,0,12.90008,77.632086
REST_1220,Fresh Hub 1220,JP Nagar,Continental,16,4.8,0,12.927726,77.689666
REST_1221,Desi Hub 1221,Malleshwaram,South Indian,11,4.3,0,13.002444,77.654093
